site_id;latitude;longitude
RM002V1;41.906029;12.488
RM002V2;41.906029;12.488
RM003V1;41.896141;12.472055
RM003V2;41.896141;12.472055
RM003V3;41.896141;12.472055
RM004V1;41.895058;12.47925
RM004V2;41.895058;12.47925
RM004V3;41.895058;12.47925
RM005V1;41.903473;12.477611
RM005V2;41.903473;12.477611
RM006V1;41.900169;12.484112
RM006V2;41.900169;12.484112
RM006V3;41.900169;12.484112
RM008V1;41.908058;12.490139
RM008V2;41.908058;12.490139
RM008V3;41.908058;12.490139
RM014V1;41.912056;12.470333
RM014V2;41.912056;12.470333
RM014V3;41.912056;12.470333
RM015V1;41.890278;12.473361
RM015V2;41.890278;12.473361
RM015V3;41.890278;12.473361
RM016V1;41.892056;12.468694
RM016V2;41.892056;12.468694
RM017V1;41.896809;12.477888
RM017V2;41.896809;12.477888
RM017V3;41.896809;12.477888
RM018V1;41.900585;12.472388
RM018V2;41.900585;12.472388
RM018V3;41.900585;12.472388
RM019V1;41.902725;12.460305
RM019V2;41.902725;12.460305
RM019V3;41.902725;12.460305
RM020V1;41.906555;12.458583
RM020V2;41.906555;12.458583
RM020V3;41.906555;12.458583
RM021V1;41.895668;12.452639
RM021V2;41.895668;12.452639
RM021V3;41.895668;12.452639
RM023V1;41.909973;12.464389
RM023V2;41.909973;12.464389
RM023V3;41.909973;12.464389
RM024V1;41.917835;12.473139
RM024V2;41.917835;12.473139
RM024V3;41.917835;12.473139
RM025V1;41.913475;12.459416
RM025V2;41.913475;12.459416
RM025V3;41.913475;12.459416
RM026V1;41.903362;12.474472
RM026V2;41.903362;12.474472
RM026V3;41.903362;12.474472
RM083V1;41.905251;12.445528
RM083V2;41.905251;12.445528
RM083V3;41.905251;12.445528
RM190V1;41.913418;12.474972
RM190V2;41.913418;12.474972
RM190V3;41.913418;12.474972
RM225V1;41.90617;12.4815
RM226V1;41.909725;12.476611
RM227V1;41.904583;12.478611
RM229V1;41.899002;12.481111
RM230V1;41.899334;12.476472
RM241V1;41.906197;12.480361
RM262V1;41.894058;12.471555
RM262V2;41.894058;12.471555
RM262V3;41.894058;12.471555
RM337V1;41.902279;12.480444
RM337V2;41.902279;12.480444
RM337V3;41.902279;12.480444
RM360V1;41.904667;12.468222
RM360V2;41.904667;12.468222
RM360V3;41.904667;12.468222
RM400V1;41.901337;12.479805
RM400V2;41.901337;12.479805
RM400V3;41.901337;12.479805
RM401V1;41.896141;12.474972
RM401V2;41.896141;12.474972
RM401V3;41.896141;12.474972
RM440V1;41.910362;12.486084
RM444V1;41.909668;12.473527
RM083U1;41.905251;12.445528
RM083U2;41.905251;12.445528
RM083U3;41.905251;12.445528
RM190U1;41.913418;12.474972
RM190U2;41.913418;12.474972
RM190U3;41.913418;12.474972
RM225U1;41.90617;12.4815
RM226U1;41.909725;12.476611
RM227U1;41.904583;12.478611
RM229U1;41.899002;12.481111
RM230U1;41.899334;12.476472
RM241U1;41.906197;12.480361
RM262U1;41.894058;12.471555
RM262U2;41.894058;12.471555
RM262U3;41.894058;12.471555
RM337U1;41.902279;12.480444
RM337U2;41.902279;12.480444
RM337U3;41.902279;12.480444
RM360U1;41.904667;12.468222
RM360U2;41.904667;12.468222
RM360U3;41.904667;12.468222
RM400U1;41.901337;12.479805
RM400U2;41.901337;12.479805
RM400U3;41.901337;12.479805
RM401U1;41.896141;12.474972
RM401U2;41.896141;12.474972
RM401U3;41.896141;12.474972
RM440U1;41.910362;12.486084
RM444U1;41.909668;12.473527
RM525U1;41.9025;12.477638
RM531U1;41.906807;12.477471
RM550U1;41.898056;12.468249
RM550U2;41.898056;12.468249
RM550U3;41.898056;12.468249
RM614U1;41.886417;12.471499
RM614U2;41.886417;12.471499
RM614U3;41.886417;12.471499
RM679U1;41.900364;12.460722
RM721U1;41.910778;12.457139
RM721U2;41.910778;12.457139
RM721U3;41.910778;12.457139
RM737U1;41.912781;12.444639
RM737U2;41.912781;12.444639
RM737U3;41.912781;12.444639
RM778U1;41.910168;12.477944
RM614V1;41.886417;12.471499
RM614V2;41.886417;12.471499
RM614V3;41.886417;12.471499
RM679V1;41.900364;12.460722
RM721V1;41.910778;12.457139
RM721V2;41.910778;12.457139
RM721V3;41.910778;12.457139
RM737V1;41.912781;12.444639
RM737V2;41.912781;12.444639
RM737V3;41.912781;12.444639
RM856V1;41.90453;12.484028
RM864V1;41.893169;12.475528
RM864V2;41.893169;12.475528
RM864V3;41.893169;12.475528
RM879V1;41.889698;12.470638
RM927V1;41.912807;12.467944
RM927V2;41.912807;12.467944
RM927V3;41.912807;12.467944
RM793U1;41.908947;12.478138
RM793U2;41.908947;12.478138
RM793U3;41.908947;12.478138
RM856U1;41.90453;12.484028
RM864U1;41.893169;12.475528
RM864U2;41.893169;12.475528
RM864U3;41.893169;12.475528
RM879U1;41.889698;12.470638
RM793V1;41.908947;12.478138
RM793V2;41.908947;12.478138
RM793V3;41.908947;12.478138
RM550V1;41.898056;12.468249
RM550V2;41.898056;12.468249
RM550V3;41.898056;12.468249
RM927U1;41.912807;12.467944
RM927U2;41.912807;12.467944
RM927U3;41.912807;12.467944
RM015W1;41.890278;12.473361
RM015W2;41.890278;12.473361
RM015W3;41.890278;12.473361
RM337W1;41.902279;12.480444
RM337W2;41.902279;12.480444
RM337W3;41.902279;12.480444
RM008W1;41.908058;12.490139
RM008W2;41.908058;12.490139
RM008W3;41.908058;12.490139
RM018W1;41.900585;12.472388
RM018W2;41.900585;12.472388
RM018W3;41.900585;12.472388
RM614W1;41.886417;12.471499
RM614W2;41.886417;12.471499
RM614W3;41.886417;12.471499
RM016W1;41.892056;12.468694
RM016W2;41.892056;12.468694
RM360W1;41.904667;12.468222
RM360W2;41.904667;12.468222
RM360W3;41.904667;12.468222
RM020W1;41.906555;12.458583
RM020W2;41.906555;12.458583
RM020W3;41.906555;12.458583
RM721W1;41.910778;12.457139
RM721W2;41.910778;12.457139
RM721W3;41.910778;12.457139
RM021W1;41.895668;12.452639
RM021W2;41.895668;12.452639
RM021W3;41.895668;12.452639
RM023W1;41.909973;12.464389
RM023W2;41.909973;12.464389
RM023W3;41.909973;12.464389
RM019W1;41.902725;12.460305
RM019W2;41.902725;12.460305
RM019W3;41.902725;12.460305
RM003W1;41.896141;12.472055
RM003W2;41.896141;12.472055
RM003W3;41.896141;12.472055
RM004W1;41.895058;12.47925
RM004W2;41.895058;12.47925
RM004W3;41.895058;12.47925
RM006W1;41.900169;12.484112
RM006W2;41.900169;12.484112
RM006W3;41.900169;12.484112
RM190W1;41.913418;12.474972
RM190W2;41.913418;12.474972
RM190W3;41.913418;12.474972
RM927W1;41.912807;12.467944
RM927W2;41.912807;12.467944
RM927W3;41.912807;12.467944
RM017W1;41.896809;12.477888
RM017W2;41.896809;12.477888
RM017W3;41.896809;12.477888
RM024W1;41.917835;12.473139
RM024W2;41.917835;12.473139
RM024W3;41.917835;12.473139
RM737W1;41.912781;12.444639
RM737W2;41.912781;12.444639
RM737W3;41.912781;12.444639
RM864W1;41.893169;12.475528
RM864W2;41.893169;12.475528
RM864W3;41.893169;12.475528
RM083W1;41.905251;12.445528
RM083W2;41.905251;12.445528
RM083W3;41.905251;12.445528
RM793W1;41.908947;12.478138
RM793W2;41.908947;12.478138
RM793W3;41.908947;12.478138
RM525V1;41.9025;12.477638
RM531V1;41.906807;12.477471
RM072D1;41.856052;12.375528
RM072D2;41.856052;12.375528
RM072D3;41.856052;12.375528
RM077D1;41.88414;12.38425
RM077D2;41.88414;12.38425
RM077D3;41.88414;12.38425
RM078D1;41.89867;12.385333
RM078D2;41.89867;12.385333
RM078D3;41.89867;12.385333
RM094D1;41.917889;12.376278
RM094D2;41.917889;12.376278
RM094D3;41.917889;12.376278
RM095D1;41.951;12.395778
RM095D2;41.951;12.395778
RM148D1;41.875969;12.39425
RM148D2;41.875969;12.39425
RM148D3;41.875969;12.39425
RM195D1;41.76936;12.377194
RM195D2;41.76936;12.377194
RM195D3;41.76936;12.377194
RM199D1;41.738419;12.281805
RM199D2;41.738419;12.281805
RM199D3;41.738419;12.281805
RM201D1;41.729557;12.289028
RM201D2;41.729557;12.289028
RM201D3;41.729557;12.289028
RM202D1;41.730862;12.27675
RM202D2;41.730862;12.27675
RM202D3;41.730862;12.27675
RM203D1;41.735973;12.263223
RM203D3;41.735973;12.263223
RM204D1;41.716389;12.317194
RM204D2;41.716389;12.317194
RM243D1;41.734779;12.268833
RM247D1;41.752193;12.355917
RM247D2;41.752193;12.355917
RM247D3;41.752193;12.355917
RM323D1;41.948944;12.374223
RM323D2;41.948944;12.374223
RM323D3;41.948944;12.374223
RM331D2;41.832611;12.308722
RM332D1;41.770473;12.322833
RM332D2;41.770473;12.322833
RM332D3;41.770473;12.322833
RM338D1;41.783943;12.336638
RM338D2;41.783943;12.336638
RM338D3;41.783943;12.336638
RM359D1;41.817497;12.338194
RM359D2;41.817497;12.338194
RM361D1;41.911613;12.39625
RM361D2;41.911613;12.39625
RM361D3;41.911613;12.39625
RM463D1;41.881248;12.34775
RM463D2;41.881248;12.34775
RM463D3;41.881248;12.34775
RM471D1;41.716;12.448194
RM471D3;41.716;12.448194
RM650D1;41.915253;12.354611
RM650D2;41.915253;12.354611
RM650D3;41.915253;12.354611
RM655D1;41.740307;12.252444
RM695D1;41.676392;12.389667
RM695D2;41.676392;12.389667
RM698D1;41.772083;12.357362
RM698D2;41.772083;12.357362
RM698D3;41.772083;12.357362
RM699D1;41.734612;12.359445
RM699D2;41.734612;12.359445
RM699D3;41.734612;12.359445
RM719D1;41.731556;12.346972
RM719D2;41.731556;12.346972
RM072G1;41.856052;12.375528
RM072G2;41.856052;12.375528
RM072G3;41.856052;12.375528
RM077G1;41.88414;12.38425
RM077G2;41.88414;12.38425
RM077G3;41.88414;12.38425
RM078G1;41.89867;12.385333
RM078G2;41.89867;12.385333
RM078G3;41.89867;12.385333
RM094G1;41.917889;12.376278
RM094G2;41.917889;12.376278
RM094G3;41.917889;12.376278
RM095G1;41.951;12.395778
RM095G2;41.951;12.395778
RM095G3;41.951;12.395778
RM148G1;41.875969;12.39425
RM148G2;41.875969;12.39425
RM148G3;41.875969;12.39425
RM195G1;41.76936;12.377194
RM195G2;41.76936;12.377194
RM195G3;41.76936;12.377194
RM197G1;41.754807;12.364861
RM197G2;41.754807;12.364861
RM197G3;41.754807;12.364861
RM198G1;41.747002;12.370833
RM198G2;41.747002;12.370833
RM198G3;41.747002;12.370833
RM200G1;41.734585;12.296945
RM200G2;41.734585;12.296945
RM200G3;41.734585;12.296945
RM201G1;41.729557;12.289028
RM201G2;41.729557;12.289028
RM201G3;41.729557;12.289028
RM202G1;41.730862;12.27675
RM202G2;41.730862;12.27675
RM202G3;41.730862;12.27675
RM203G1;41.735973;12.263223
RM203G2;41.735973;12.263223
RM203G3;41.735973;12.263223
RM238G1;41.954224;12.381389
RM238G2;41.954224;12.381389
RM238G3;41.954224;12.381389
RM247G1;41.752193;12.355917
RM247G2;41.752193;12.355917
RM247G3;41.752193;12.355917
RM252G1;41.702419;12.347805
RM252G2;41.702419;12.347805
RM252G3;41.702419;12.347805
RM254G1;41.936642;12.318528
RM254G2;41.936642;12.318528
RM254G3;41.936642;12.318528
RM766G1;41.927917;12.3755
RM766G2;41.927917;12.3755
RM766G3;41.927917;12.3755
RM842D1;41.906281;12.390667
RM842D2;41.906281;12.390667
RM842D3;41.906281;12.390667
RM897D1;41.802666;12.325306
RM897D2;41.802666;12.325306
RM897D3;41.802666;12.325306
RM782G1;41.738613;12.271472
RM782G2;41.738613;12.271472
RM782G3;41.738613;12.271472
RM790G1;41.81139;12.329945
RM790G2;41.81139;12.329945
RM790G3;41.81139;12.329945
RM802G1;41.872139;12.364639
RM802G2;41.872139;12.364639
RM802G3;41.872139;12.364639
RM806G1;41.845749;12.341888
RM806G2;41.845749;12.341888
RM806G3;41.845749;12.341888
RM809G1;41.887917;12.410916
RM809G2;41.887917;12.410916
RM809G3;41.887917;12.410916
RM819G1;41.933445;12.376139
RM819G2;41.933445;12.376139
RM819G3;41.933445;12.376139
RM925D1;41.94503;12.389584
RM925D2;41.94503;12.389584
RM925D3;41.94503;12.389584
RM941D1;41.787529;12.320556
RM941D2;41.787529;12.320556
RM941D3;41.787529;12.320556
RM925G1;41.94503;12.389584
RM925G2;41.94503;12.389584
RM925G3;41.94503;12.389584
RM941G1;41.787529;12.320556
RM941G2;41.787529;12.320556
RM941G3;41.787529;12.320556
RM794D1;41.735558;12.382167
RM794D2;41.735558;12.382167
RM794D3;41.735558;12.382167
RM798D1;41.739056;12.344222
RM798D2;41.739056;12.344222
RM798D3;41.739056;12.344222
RM802D1;41.872139;12.364639
RM802D2;41.872139;12.364639
RM802D3;41.872139;12.364639
RM809D1;41.887917;12.410916
RM809D2;41.887917;12.410916
RM809D3;41.887917;12.410916
RM551D1;41.741779;12.359556
RM551D2;41.741779;12.359556
RM551D3;41.741779;12.359556
RM650G1;41.915253;12.354611
RM650G2;41.915253;12.354611
RM650G3;41.915253;12.354611
RM655G1;41.740307;12.252444
RM655G2;41.740307;12.252444
RM655G3;41.740307;12.252444
RM698G1;41.772083;12.357362
RM698G2;41.772083;12.357362
RM698G3;41.772083;12.357362
RM699G1;41.734612;12.359445
RM699G2;41.734612;12.359445
RM699G3;41.734612;12.359445
RM719G1;41.731556;12.346972
RM719G2;41.731556;12.346972
RM719G3;41.731556;12.346972
RM361G1;41.911613;12.39625
RM361G2;41.911613;12.39625
RM361G3;41.911613;12.39625
RM393G1;41.749222;12.342639
RM393G2;41.749222;12.342639
RM393G3;41.749222;12.342639
RM407G1;41.767334;12.341139
RM407G2;41.767334;12.341139
RM407G3;41.767334;12.341139
RM463G1;41.881248;12.34775
RM463G2;41.881248;12.34775
RM463G3;41.881248;12.34775
RM471G1;41.716;12.448194
RM471G2;41.716;12.448194
RM471G3;41.716;12.448194
RM200G4;41.734585;12.296945
RM551G1;41.741779;12.359556
RM551G2;41.741779;12.359556
RM551G3;41.741779;12.359556
RM331G1;41.832611;12.308722
RM331G3;41.832611;12.308722
RM332G1;41.770473;12.322833
RM332G2;41.770473;12.322833
RM332G3;41.770473;12.322833
RM359G1;41.817497;12.338194
RM359G2;41.817497;12.338194
RM471G4;41.716;12.448194
RM471D4;41.716;12.448194
RM842G1;41.906281;12.390667
RM842G2;41.906281;12.390667
RM842G3;41.906281;12.390667
RM853G1;41.755028;12.381416
RM853G2;41.755028;12.381416
RM853G3;41.755028;12.381416
RM897G1;41.802666;12.325306
RM897G2;41.802666;12.325306
RM897G3;41.802666;12.325306
RM032U1;41.889919;12.506583
RM032U2;41.889919;12.506583
RM032U3;41.889919;12.506583
RM033U1;41.887695;12.505834
RM033U2;41.887695;12.505834
RM033U3;41.887695;12.505834
RM034U1;41.880997;12.507889
RM034U2;41.880997;12.507889
RM032V1;41.889919;12.506583
RM032V2;41.889919;12.506583
RM032V3;41.889919;12.506583
RM033V1;41.887695;12.505834
RM033V2;41.887695;12.505834
RM033V3;41.887695;12.505834
RM034V1;41.880997;12.507889
RM034V2;41.880997;12.507889
RM125V1;41.918724;12.547029
RM125V2;41.918724;12.547029
RM125V3;41.918724;12.547029
RM133V1;41.905586;12.554973
RM133V3;41.905586;12.554973
RM134V1;41.909;12.549862
RM134V2;41.909;12.549862
RM134V3;41.909;12.549862
RM136V1;41.912003;12.572083
RM136V2;41.912003;12.572083
RM137V1;41.896778;12.558028
RM137V2;41.896778;12.558028
RM137V3;41.896778;12.558028
RM139V1;41.89164;12.544278
RM139V2;41.89164;12.544278
RM139V3;41.89164;12.544278
RM140V1;41.881722;12.530139
RM140V2;41.881722;12.530139
RM140V3;41.881722;12.530139
RM141V1;41.887753;12.530806
RM141V2;41.887753;12.530806
RM141V3;41.887753;12.530806
RM142V1;41.88678;12.519333
RM142V2;41.88678;12.519333
RM142V3;41.88678;12.519333
RM143V1;41.881222;12.519944
RM143V2;41.881222;12.519944
RM143V3;41.881222;12.519944
RM144V1;41.883305;12.512722
RM144V2;41.883305;12.512722
RM144V3;41.883305;12.512722
RM145V1;41.879665;12.509666
RM145V2;41.879665;12.509666
RM145V3;41.879665;12.509666
RM146V1;41.876358;12.520111
RM146V2;41.876358;12.520111
RM146V3;41.876358;12.520111
RM149V1;41.87186;12.529222
RM149V2;41.87186;12.529222
RM149V3;41.87186;12.529222
RM153V1;41.875137;12.546445
RM153V2;41.875137;12.546445
RM153V3;41.875137;12.546445
RM155V1;41.878136;12.564417
RM155V2;41.878136;12.564417
RM155V3;41.878136;12.564417
RM157V1;41.888111;12.568944
RM157V2;41.888111;12.568944
RM157V3;41.888111;12.568944
RM158V1;41.903694;12.582944
RM158V2;41.903694;12.582944
RM158V3;41.903694;12.582944
RM160V1;41.865692;12.58175
RM160V2;41.865692;12.58175
RM160V3;41.865692;12.58175
RM167V1;41.884918;12.58875
RM167V2;41.884918;12.58875
RM167V3;41.884918;12.58875
RM168V1;41.893558;12.585083
RM168V2;41.893558;12.585083
RM168V3;41.893558;12.585083
RM169V1;41.904308;12.606528
RM169V2;41.904308;12.606528
RM169V3;41.904308;12.606528
RM170V1;41.892754;12.617528
RM170V2;41.892754;12.617528
RM170V3;41.892754;12.617528
RM171V1;41.861332;12.606444
RM171V2;41.861332;12.606444
RM171V3;41.861332;12.606444
RM184V1;41.891834;12.558473
RM184V2;41.891834;12.558473
RM184V3;41.891834;12.558473
RM187V1;41.87397;12.514778
RM187V2;41.87397;12.514778
RM187V3;41.87397;12.514778
RM214V1;41.875805;12.508862
RM214V2;41.875805;12.508862
RM214V3;41.875805;12.508862
RM255V1;41.869221;12.537084
RM255V2;41.869221;12.537084
RM255V3;41.869221;12.537084
RM289V1;41.892445;12.632694
RM289V2;41.892445;12.632694
RM289V3;41.892445;12.632694
RM340V1;41.867638;12.530527
RM340V2;41.867638;12.530527
RM340V3;41.867638;12.530527
RM345V1;41.871525;12.584222
RM345V2;41.871525;12.584222
RM345V3;41.871525;12.584222
RM363V1;41.872139;12.620639
RM363V2;41.872139;12.620639
RM363V3;41.872139;12.620639
RM125U1;41.918724;12.547029
RM125U2;41.918724;12.547029
RM125U3;41.918724;12.547029
RM133U1;41.905586;12.554973
RM133U3;41.905586;12.554973
RM134U1;41.909;12.549862
RM134U2;41.909;12.549862
RM134U3;41.909;12.549862
RM136U1;41.912003;12.572083
RM136U2;41.912003;12.572083
RM137U1;41.896778;12.558028
RM137U2;41.896778;12.558028
RM137U3;41.896778;12.558028
RM139U1;41.89164;12.544278
RM139U2;41.89164;12.544278
RM139U3;41.89164;12.544278
RM140U1;41.881722;12.530139
RM140U2;41.881722;12.530139
RM140U3;41.881722;12.530139
RM141U1;41.887753;12.530806
RM141U2;41.887753;12.530806
RM141U3;41.887753;12.530806
RM142U1;41.88678;12.519333
RM142U2;41.88678;12.519333
RM142U3;41.88678;12.519333
RM143U1;41.881222;12.519944
RM143U2;41.881222;12.519944
RM143U3;41.881222;12.519944
RM144U1;41.883305;12.512722
RM144U2;41.883305;12.512722
RM144U3;41.883305;12.512722
RM145U1;41.879665;12.509666
RM145U2;41.879665;12.509666
RM145U3;41.879665;12.509666
RM146U1;41.876358;12.520111
RM146U2;41.876358;12.520111
RM146U3;41.876358;12.520111
RM149U1;41.87186;12.529222
RM149U2;41.87186;12.529222
RM149U3;41.87186;12.529222
RM153U1;41.875137;12.546445
RM153U2;41.875137;12.546445
RM153U3;41.875137;12.546445
RM154U1;41.883026;12.537972
RM154U2;41.883026;12.537972
RM154U3;41.883026;12.537972
RM155U1;41.878136;12.564417
RM155U2;41.878136;12.564417
RM155U3;41.878136;12.564417
RM157U1;41.888111;12.568944
RM157U2;41.888111;12.568944
RM157U3;41.888111;12.568944
RM158U1;41.903694;12.582944
RM158U2;41.903694;12.582944
RM158U3;41.903694;12.582944
RM159U1;41.882664;12.577945
RM159U2;41.882664;12.577945
RM159U3;41.882664;12.577945
RM160U1;41.865692;12.58175
RM160U2;41.865692;12.58175
RM160U3;41.865692;12.58175
RM167U1;41.884918;12.58875
RM167U2;41.884918;12.58875
RM167U3;41.884918;12.58875
RM168U1;41.893558;12.585083
RM168U2;41.893558;12.585083
RM168U3;41.893558;12.585083
RM169U1;41.904308;12.606528
RM169U2;41.904308;12.606528
RM169U3;41.904308;12.606528
RM170U1;41.892754;12.617528
RM170U2;41.892754;12.617528
RM170U3;41.892754;12.617528
RM171U1;41.861332;12.606444
RM171U2;41.861332;12.606444
RM171U3;41.861332;12.606444
RM184U1;41.891834;12.558473
RM184U2;41.891834;12.558473
RM184U3;41.891834;12.558473
RM187U1;41.87397;12.514778
RM187U2;41.87397;12.514778
RM187U3;41.87397;12.514778
RM214U1;41.875805;12.508862
RM214U2;41.875805;12.508862
RM214U3;41.875805;12.508862
RM255U1;41.869221;12.537084
RM255U2;41.869221;12.537084
RM255U3;41.869221;12.537084
RM289U1;41.892445;12.632694
RM289U2;41.892445;12.632694
RM289U3;41.892445;12.632694
RM340U1;41.867638;12.530527
RM340U2;41.867638;12.530527
RM340U3;41.867638;12.530527
RM345U1;41.871525;12.584222
RM345U2;41.871525;12.584222
RM345U3;41.871525;12.584222
RM363U1;41.872139;12.620639
RM363U2;41.872139;12.620639
RM363U3;41.872139;12.620639
RM545U1;41.862499;12.599083
RM545U2;41.862499;12.599083
RM545U3;41.862499;12.599083
RM584U1;41.891113;12.528138
RM584U2;41.891113;12.528138
RM584U3;41.891113;12.528138
RM588U1;41.913086;12.611472
RM588U2;41.913086;12.611472
RM588U3;41.913086;12.611472
RM154V1;41.883026;12.537972
RM154V2;41.883026;12.537972
RM154V3;41.883026;12.537972
RM159V1;41.882664;12.577945
RM159V2;41.882664;12.577945
RM159V3;41.882664;12.577945
RM615U1;41.918835;12.610834
RM615U2;41.918835;12.610834
RM615U3;41.918835;12.610834
RM628U1;41.888279;12.539278
RM628U2;41.888279;12.539278
RM628U3;41.888279;12.539278
RM629U1;41.87883;12.544583
RM629U2;41.87883;12.544583
RM629U3;41.87883;12.544583
RM634U1;41.881165;12.568973
RM634U2;41.881165;12.568973
RM634U3;41.881165;12.568973
RM682U1;41.873497;12.574472
RM682U2;41.873497;12.574472
RM682U3;41.873497;12.574472
RM723U1;41.872303;12.594417
RM723U2;41.872303;12.594417
RM723U3;41.872303;12.594417
RM727U1;41.892086;12.533389
RM727U2;41.892086;12.533389
RM727U3;41.892086;12.533389
RM755U1;41.881027;12.553862
RM755U2;41.881027;12.553862
RM755U3;41.881027;12.553862
RM759U1;41.883472;12.617361
RM759U2;41.883472;12.617361
RM759U3;41.883472;12.617361
RM760U1;41.86058;12.624667
RM760U2;41.86058;12.624667
RM760U3;41.86058;12.624667
RM615V1;41.918835;12.610834
RM615V2;41.918835;12.610834
RM615V3;41.918835;12.610834
RM628V1;41.888279;12.539278
RM628V2;41.888279;12.539278
RM628V3;41.888279;12.539278
RM629V1;41.87883;12.544583
RM629V2;41.87883;12.544583
RM629V3;41.87883;12.544583
RM634V1;41.881165;12.568973
RM634V2;41.881165;12.568973
RM634V3;41.881165;12.568973
RM682V1;41.873497;12.574472
RM682V2;41.873497;12.574472
RM682V3;41.873497;12.574472
RM723V1;41.872303;12.594417
RM723V2;41.872303;12.594417
RM723V3;41.872303;12.594417
RM727V1;41.892086;12.533389
RM727V2;41.892086;12.533389
RM727V3;41.892086;12.533389
RM755V1;41.881027;12.553862
RM755V2;41.881027;12.553862
RM755V3;41.881027;12.553862
RM759V1;41.883472;12.617361
RM759V2;41.883472;12.617361
RM759V3;41.883472;12.617361
RM760V1;41.86058;12.624667
RM760V2;41.86058;12.624667
RM760V3;41.86058;12.624667
RM849V1;41.917583;12.592805
RM849V2;41.917583;12.592805
RM849V3;41.917583;12.592805
RM852V1;41.898418;12.608528
RM852V2;41.898418;12.608528
RM852V3;41.898418;12.608528
RM932V1;41.871693;12.519305
RM932V2;41.871693;12.519305
RM932V3;41.871693;12.519305
RM933V1;41.890083;12.569583
RM933V2;41.890083;12.569583
RM933V3;41.890083;12.569583
RM849U1;41.917583;12.592805
RM849U2;41.917583;12.592805
RM849U3;41.917583;12.592805
RM852U1;41.898418;12.608528
RM852U2;41.898418;12.608528
RM852U3;41.898418;12.608528
RM545V1;41.862499;12.599083
RM545V2;41.862499;12.599083
RM545V3;41.862499;12.599083
RM584V1;41.891113;12.528138
RM584V2;41.891113;12.528138
RM584V3;41.891113;12.528138
RM588V1;41.913086;12.611472
RM588V2;41.913086;12.611472
RM588V3;41.913086;12.611472
RM932U1;41.871693;12.519305
RM932U2;41.871693;12.519305
RM932U3;41.871693;12.519305
RM933U1;41.890083;12.569583
RM933U2;41.890083;12.569583
RM933U3;41.890083;12.569583
RM629U4;41.87883;12.544583
RM629V4;41.87883;12.544583
RM615V4;41.918835;12.610834
RM615U4;41.918835;12.610834
RM142W1;41.88678;12.519333
RM142W2;41.88678;12.519333
RM142W3;41.88678;12.519333
RM171W1;41.861332;12.606444
RM171W2;41.861332;12.606444
RM171W3;41.861332;12.606444
RM363W1;41.872139;12.620639
RM363W2;41.872139;12.620639
RM363W3;41.872139;12.620639
RM723W1;41.872303;12.594417
RM723W2;41.872303;12.594417
RM723W3;41.872303;12.594417
RM134W1;41.909;12.549862
RM134W2;41.909;12.549862
RM134W3;41.909;12.549862
RM137W1;41.896778;12.558028
RM137W2;41.896778;12.558028
RM137W3;41.896778;12.558028
RM146W1;41.876358;12.520111
RM146W2;41.876358;12.520111
RM146W3;41.876358;12.520111
RM153W1;41.875137;12.546445
RM153W2;41.875137;12.546445
RM153W3;41.875137;12.546445
RM759W1;41.883472;12.617361
RM759W2;41.883472;12.617361
RM759W3;41.883472;12.617361
RM139W1;41.89164;12.544278
RM139W2;41.89164;12.544278
RM139W3;41.89164;12.544278
RM154W1;41.883026;12.537972
RM154W2;41.883026;12.537972
RM154W3;41.883026;12.537972
RM255W1;41.869221;12.537084
RM255W2;41.869221;12.537084
RM255W3;41.869221;12.537084
RM628W1;41.888279;12.539278
RM628W2;41.888279;12.539278
RM628W3;41.888279;12.539278
RM682W1;41.873497;12.574472
RM682W2;41.873497;12.574472
RM682W3;41.873497;12.574472
RM141W1;41.887753;12.530806
RM141W2;41.887753;12.530806
RM141W3;41.887753;12.530806
RM143W1;41.881222;12.519944
RM143W2;41.881222;12.519944
RM143W3;41.881222;12.519944
RM144W1;41.883305;12.512722
RM144W2;41.883305;12.512722
RM144W3;41.883305;12.512722
RM187W1;41.87397;12.514778
RM187W2;41.87397;12.514778
RM187W3;41.87397;12.514778
RM727W1;41.892086;12.533389
RM727W2;41.892086;12.533389
RM727W3;41.892086;12.533389
RM125W1;41.918724;12.547029
RM125W2;41.918724;12.547029
RM125W3;41.918724;12.547029
RM140W1;41.881722;12.530139
RM140W2;41.881722;12.530139
RM140W3;41.881722;12.530139
RM145W1;41.879665;12.509666
RM145W2;41.879665;12.509666
RM145W3;41.879665;12.509666
RM157W1;41.888111;12.568944
RM157W2;41.888111;12.568944
RM157W3;41.888111;12.568944
RM158W1;41.903694;12.582944
RM158W2;41.903694;12.582944
RM158W3;41.903694;12.582944
RM159W1;41.882664;12.577945
RM159W2;41.882664;12.577945
RM159W3;41.882664;12.577945
RM584W1;41.891113;12.528138
RM584W2;41.891113;12.528138
RM584W3;41.891113;12.528138
RM849W1;41.917583;12.592805
RM849W2;41.917583;12.592805
RM849W3;41.917583;12.592805
RM932W1;41.871693;12.519305
RM932W2;41.871693;12.519305
RM932W3;41.871693;12.519305
RM032W1;41.889919;12.506583
RM032W2;41.889919;12.506583
RM032W3;41.889919;12.506583
RM340W1;41.867638;12.530527
RM340W2;41.867638;12.530527
RM340W3;41.867638;12.530527
RM345W1;41.871525;12.584222
RM345W2;41.871525;12.584222
RM345W3;41.871525;12.584222
RM167W1;41.884918;12.58875
RM167W2;41.884918;12.58875
